,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
8024,2023-12-01 07:00:00,-4723.0,2987.5,1267.1,6635.1,1752.6,3.1,0.0,7392.5,7389.4,62.5,106.9,202.9
8025,2023-12-01 08:00:00,-4709.3,2988.1,1043.0,6588.0,2121.3,0.9,0.0,7782.5,7781.6,59.9,98.1,215.0
8026,2023-12-01 09:00:00,-4412.3,2983.8,897.3,6720.8,1997.7,1.3,6.7,7862.4,7854.4,60.5,97.0,208.94
8027,2023-12-01 10:00:00,-3909.6,2985.0,1215.9,6673.2,1788.1,2.5,1.6,7951.2,7947.1,62.3,99.3,205.98
8028,2023-12-01 11:00:00,-3721.4,1987.2,1326.4,5925.2,1061.7,3.1,2.2,7985.0,7979.7,70.4,90.9,191.55
8029,2023-12-01 12:00:00,-4298.7,991.4,1329.6,5655.1,823.2,4.2,2.2,7841.9,7835.5,79.4,89.2,184.48
8030,2023-12-01 13:00:00,-3734.5,993.3,1457.6,5601.4,759.4,3.8,0.8,7830.5,7826.0,80.1,90.2,185.47
8031,2023-12-01 14:00:00,-3812.9,1491.3,1548.7,5590.2,895.6,4.3,0.0,7731.0,7726.8,75.0,92.4,185.01
8032,2023-12-01 15:00:00,-4514.3,2987.9,1565.1,6445.7,1789.7,6.8,0.0,7626.4,7619.6,62.7,105.1,209.93
8033,2023-12-01 16:00:00,-4694.5,2987.8,1820.1,6567.5,1844.4,8.8,0.0,7686.3,7677.5,63.5,109.2,244.66
8034,2023-12-01 17:00:00,-4534.4,2987.2,1789.0,6460.3,1790.2,7.6,0.0,7770.5,7762.9,63.3,106.3,225.62
8035,2023-12-01 18:00:00,-3118.0,2987.1,1479.1,5310.7,1496.0,5.2,0.0,7665.4,7660.3,60.2,88.6,184.62
8036,2023-12-01 19:00:00,-1993.6,2986.7,1246.7,4392.9,1218.4,3.5,0.0,7348.7,7345.2,57.3,76.8,141.9
8037,2023-12-01 20:00:00,-626.5,2942.6,973.0,3436.5,725.3,3.4,0.0,7053.3,7049.9,54.6,62.6,127.97
8038,2023-12-01 21:00:00,221.1,2807.4,979.7,2708.3,588.4,3.8,0.0,6887.9,6884.1,52.1,53.6,121.14
8039,2023-12-01 22:00:00,1843.3,2809.8,886.7,1851.0,341.8,3.9,0.0,6811.9,6808.0,46.5,40.2,114.66
8040,2023-12-01 23:00:00,2111.0,2807.9,823.4,1772.2,138.5,6.2,0.0,8003.2,7997.1,46.9,32.5,110.92
8041,2023-12-02 00:00:00,2613.1,2809.1,799.5,1290.3,65.2,6.9,0.0,7657.4,7650.5,42.2,27.4,107.69
8042,2023-12-02 01:00:00,2580.2,2809.8,802.3,1267.8,45.7,11.4,0.0,7921.2,7909.8,42.2,26.3,104.53
8043,2023-12-02 02:00:00,2335.9,2808.8,822.3,1195.4,42.9,18.9,0.0,7720.7,7701.8,41.7,26.4,102.5
8044,2023-12-02 03:00:00,2493.5,2808.3,844.9,938.8,32.3,20.5,0.0,7475.0,7454.6,38.8,24.1,101.93
8045,2023-12-02 04:00:00,2274.8,2807.2,841.7,933.1,28.7,23.5,0.0,7552.3,7528.9,38.8,23.8,107.29
8046,2023-12-02 05:00:00,1590.8,2941.5,914.3,1140.8,117.9,28.2,0.0,7299.2,7271.0,40.5,28.5,111.02
8047,2023-12-02 06:00:00,420.6,2988.8,895.3,2028.0,210.7,29.6,0.0,7067.2,7037.6,48.0,41.8,116.44
8048,2023-12-02 07:00:00,-1023.7,2990.9,889.3,3495.5,615.7,29.1,0.0,6674.2,6645.0,55.0,66.1,127.98
8049,2023-12-02 08:00:00,-2623.7,2992.0,970.5,4858.1,1026.0,29.9,0.0,6833.2,6803.3,59.3,85.7,133.99
8050,2023-12-02 09:00:00,-3391.5,2992.9,944.3,5954.9,1163.1,30.5,0.8,7085.3,7054.0,62.5,97.8,134.1
8051,2023-12-02 10:00:00,-2873.0,2989.8,933.9,5581.7,1217.7,30.6,6.6,7287.8,7250.6,60.9,89.9,132.3
8052,2023-12-02 11:00:00,-1794.8,2991.0,1002.9,4868.9,1040.6,30.0,7.4,7399.7,7362.2,59.4,79.9,125.11
8053,2023-12-02 12:00:00,-996.2,2990.2,840.7,3474.4,955.1,30.0,2.9,7538.4,7505.5,52.4,57.7,120.5
8054,2023-12-02 13:00:00,-1045.3,2990.1,981.0,3683.6,848.2,31.0,0.8,7507.0,7475.2,55.0,62.6,119.94
8055,2023-12-02 14:00:00,-3055.6,2991.3,971.8,5196.8,1117.3,30.6,0.0,7399.2,7368.6,60.1,83.8,125.57
8056,2023-12-02 15:00:00,-4147.7,2989.6,957.8,5913.7,1335.6,30.2,0.0,7344.6,7314.4,61.5,94.0,132.56
8057,2023-12-02 16:00:00,-5068.6,2988.6,1075.0,6243.4,1586.3,28.4,0.0,7480.4,7452.0,61.6,98.2,147.36
8058,2023-12-02 17:00:00,-5454.4,2988.6,1317.6,6318.9,1619.2,25.3,0.0,7778.2,7752.9,62.4,98.5,149.98
8059,2023-12-02 18:00:00,-4666.1,2989.8,1415.8,6004.6,1422.3,22.0,0.0,7747.8,7725.8,62.8,96.1,136.27
8060,2023-12-02 19:00:00,-2426.1,2990.9,1007.0,4849.3,1106.0,20.6,0.0,7505.8,7485.2,58.9,78.3,128.25
8061,2023-12-02 20:00:00,-1034.1,2991.3,904.7,3135.6,860.0,19.9,0.0,7273.2,7253.3,51.3,55.8,118.0
8062,2023-12-02 21:00:00,287.8,2990.9,926.1,1834.8,502.8,16.0,0.0,7034.0,7018.0,44.3,39.5,111.76
8063,2023-12-02 22:00:00,1359.4,2992.5,884.3,1392.3,217.7,14.6,0.0,6966.4,6951.9,41.6,32.9,108.68
8064,2023-12-02 23:00:00,983.0,2991.1,884.1,1674.6,122.7,9.6,0.0,7855.9,7846.3,45.2,32.7,110.72
8065,2023-12-03 00:00:00,1755.8,2991.8,859.9,1316.6,54.6,7.3,0.0,7475.9,7468.6,41.8,29.2,108.65
8066,2023-12-03 01:00:00,2437.5,2990.4,854.1,1012.2,33.1,5.6,0.0,7600.8,7595.3,38.2,24.6,105.74
8067,2023-12-03 02:00:00,2252.2,2989.9,898.7,1134.8,43.2,3.0,0.0,7992.3,7989.3,40.2,25.5,104.77
8068,2023-12-03 03:00:00,2312.8,2990.4,938.3,989.1,41.2,1.3,0.0,7881.3,7880.0,38.9,24.5,96.74
8069,2023-12-03 04:00:00,2314.0,2991.8,950.6,959.0,59.8,0.8,0.0,7841.1,7840.3,38.5,24.4,105.7
8070,2023-12-03 05:00:00,1924.0,2989.2,926.7,1045.8,114.7,1.7000000000000002,0.0,7885.0,7883.3,38.9,25.0,107.76
8071,2023-12-03 06:00:00,1577.0,2990.3,953.4,1296.4,191.7,1.6,0.0,7629.0,7627.4,41.4,29.5,109.0
8072,2023-12-03 07:00:00,1102.0,2990.6,929.9,1535.3,200.8,3.5,0.0,7686.3,7682.8,43.6,32.1,114.84
8073,2023-12-03 08:00:00,993.5,2990.7,959.8,1692.5,196.2,3.5,24.3,7559.5,7531.7,45.7,35.5,116.23
8074,2023-12-03 09:00:00,1535.6,2991.1,906.5,1598.1,190.6,3.8,71.9,7588.0,7512.3,44.8,34.0,115.61
8075,2023-12-03 10:00:00,1627.2,2990.2,825.0,1394.0,174.5,3.6,108.6,7971.4,7859.1,42.4,29.2,109.85
8076,2023-12-03 11:00:00,2607.3,2990.6,809.5,1452.3,136.5,3.9,121.8,8137.2,8011.5,43.3,29.3,108.94
8077,2023-12-03 12:00:00,2840.6,2991.6,851.9,1217.9,107.1,4.9,104.9,8815.9,8706.1,41.3,24.7,107.78
8078,2023-12-03 13:00:00,2386.1,2990.5,874.9,1367.7,119.2,4.2,55.8,8736.2,8676.1,42.5,26.4,108.98
8079,2023-12-03 14:00:00,759.0,2989.4,907.1,1737.2,317.7,3.0,10.4,8301.9,8288.6,44.6,32.0,118.08
8080,2023-12-03 15:00:00,-167.2,2992.9,908.9,2744.7,785.9,3.8,0.0,7479.3,7475.5,49.2,48.9,123.62
8081,2023-12-03 16:00:00,-1137.7,2989.5,923.3,4578.7,999.1,9.0,0.0,7753.5,7744.5,58.0,71.1,127.47
8082,2023-12-03 17:00:00,-1943.8,2989.4,925.1,5568.1,1195.3,12.3,0.0,8418.7,8406.4,60.9,77.3,129.37
8083,2023-12-03 18:00:00,-994.5,2989.4,978.5,4467.1,1042.4,12.1,0.0,8580.7,8568.5,57.5,63.6,125.99
8084,2023-12-03 19:00:00,-778.2,2989.6,916.3,3870.7,908.4,18.2,0.0,8449.5,8431.2,55.2,56.9,122.15
8085,2023-12-03 20:00:00,-198.1,2990.0,896.5,3197.1,513.1,22.3,0.0,8138.1,8115.8,54.0,50.6,119.55
8086,2023-12-03 21:00:00,386.3,2992.0,911.9,2372.7,429.7,34.7,0.0,7827.8,7793.2,49.2,42.4,119.57
8087,2023-12-03 22:00:00,525.2,2992.2,909.1,1700.2,466.6,49.0,0.0,7653.2,7604.2,43.5,34.7,118.08
8088,2023-12-03 23:00:00,1492.0,2993.0,934.1,1165.0,253.9,51.6,0.0,7577.1,7525.4,39.8,28.4,108.9
8089,2023-12-04 00:00:00,1858.0,2992.0,874.7,1178.8,176.6,60.9,0.0,7243.8,7182.9,40.0,29.2,107.26
8090,2023-12-04 01:00:00,2027.0,2991.9,862.5,889.4,60.7,50.1,0.0,7500.7,7450.6,37.1,24.0,107.5
8091,2023-12-04 02:00:00,2066.0,2992.5,915.9,767.1,101.6,61.3,0.0,7449.2,7387.9,36.1,23.4,107.12
8092,2023-12-04 03:00:00,1918.0,2989.7,930.7,853.9,129.3,69.5,0.0,7322.6,7253.2,37.3,25.3,107.26
8093,2023-12-04 04:00:00,1638.7,2989.9,929.3,1207.2,180.5,74.6,0.0,7228.2,7153.7,41.1,30.6,109.4
8094,2023-12-04 05:00:00,21.2,2990.3,1160.1,3084.2,844.3,66.4,0.0,7256.2,7189.8,52.9,59.4,121.94
8095,2023-12-04 06:00:00,-1304.9,2986.9,1357.2,4449.2,1401.8,59.6,0.0,7959.7,7900.1,57.2,73.7,128.8
8096,2023-12-04 07:00:00,-1070.0,2990.1,1457.4,4546.2,1424.8,64.4,0.0,8837.6,8773.3,57.9,68.7,131.96
8097,2023-12-04 08:00:00,-750.8,2989.8,1420.8,4282.5,1326.8,62.7,2.2,9265.8,9200.9,57.2,62.3,131.93
8098,2023-12-04 09:00:00,-1120.2,2990.2,1417.0,4653.4,1308.3,65.4,10.4,9330.2,9254.5,58.8,65.9,132.78
8099,2023-12-04 10:00:00,-1512.1,2991.7,1310.4,5330.4,1328.9,61.4,8.8,9372.0,9301.8,60.8,71.6,132.5
8100,2023-12-04 11:00:00,-961.6,2992.6,1046.6,4688.7,1302.5,60.1,0.8,9353.9,9293.0,57.4,62.0,130.29
8101,2023-12-04 12:00:00,-1124.0,2989.5,1006.6,5294.0,1295.9,56.8,0.0,9163.1,9106.3,59.7,69.4,130.76
8102,2023-12-04 13:00:00,-1183.3,2990.6,927.7,4821.0,1305.4,61.7,0.0,9194.9,9133.2,57.5,63.2,131.94
8103,2023-12-04 14:00:00,-1030.3,2990.6,1026.8,4852.7,1233.6,62.5,0.0,9060.8,8998.3,58.4,65.6,129.28
8104,2023-12-04 15:00:00,-1129.2,2991.3,1701.4,4579.3,1241.2,61.4,0.0,9033.1,8971.7,60.0,70.2,127.27
8105,2023-12-04 16:00:00,-1729.3,2991.6,1619.1,5062.0,1359.4,63.1,0.0,9003.7,8940.7,60.8,74.9,134.07
8106,2023-12-04 17:00:00,-1281.2,2989.8,1525.4,5006.2,1337.0,63.9,0.0,9132.9,9069.0,60.4,72.2,129.48
8107,2023-12-04 18:00:00,-1011.5,2990.8,1569.3,4591.3,1181.3,64.7,0.0,9102.6,9037.9,59.9,68.4,125.07
8108,2023-12-04 19:00:00,-45.5,2991.1,1052.8,3924.3,845.4,65.6,0.0,8798.9,8733.3,56.8,57.3,121.79
8109,2023-12-04 20:00:00,128.5,2991.5,899.5,3057.0,758.8,67.6,0.0,8393.6,8326.1,51.8,47.9,120.07
8110,2023-12-04 21:00:00,382.2,2991.4,904.5,2342.9,530.6,65.2,0.0,7830.0,7764.8,48.5,42.3,117.4
8111,2023-12-04 22:00:00,634.0,2991.6,890.9,1682.4,441.2,63.9,0.0,7547.0,7483.0,43.4,34.9,117.32
8112,2023-12-04 23:00:00,1159.0,2991.0,819.8,1031.8,272.9,58.0,0.0,7573.6,7515.5,36.9,25.2,113.89
8113,2023-12-05 00:00:00,2028.0,2990.2,853.1,826.7,84.2,55.7,0.0,7073.4,7017.7,36.1,24.5,112.96
8114,2023-12-05 01:00:00,2139.0,2990.1,843.5,917.8,67.1,55.2,0.0,7449.4,7394.2,37.3,24.4,113.63
8115,2023-12-05 02:00:00,2118.0,2989.1,863.9,863.9,45.8,53.7,0.0,7560.0,7506.3,37.0,23.6,113.49
8116,2023-12-05 03:00:00,1928.0,2989.4,877.1,971.3,55.6,50.1,0.0,7569.6,7519.6,38.4,25.1,112.12
8117,2023-12-05 04:00:00,2066.0,2989.3,842.3,982.2,68.4,47.0,0.0,7578.8,7531.7,38.0,24.7,114.49
8118,2023-12-05 05:00:00,373.3,2987.3,1069.8,3234.3,330.4,47.3,0.0,7656.6,7609.3,56.7,56.8,121.54
8119,2023-12-05 06:00:00,-329.6,2986.6,1407.6,4283.8,688.4,48.9,0.0,7938.6,7889.7,61.0,72.3,127.67
8120,2023-12-05 07:00:00,-664.7,2987.1,1518.7,4760.7,732.0,47.7,0.0,8784.2,8736.5,63.0,72.0,130.3
8121,2023-12-05 08:00:00,-814.9,2989.2,1405.2,4957.8,717.8,43.3,0.0,9124.9,9081.6,63.3,70.2,133.86
8122,2023-12-05 09:00:00,-601.6,2988.3,1213.1,4650.6,616.7,41.6,0.8,9108.8,9066.4,62.1,64.8,134.08
8123,2023-12-05 10:00:00,-835.6,2987.1,1149.6,4750.8,751.8,40.7,3.7,9084.3,9039.9,61.4,65.4,133.83
8124,2023-12-05 11:00:00,-507.3,2812.2,860.9,4580.6,680.2,46.6,91.1,9059.9,8922.2,61.5,61.6,129.44
8125,2023-12-05 12:00:00,-551.0,2985.4,820.3,4459.9,717.3,49.2,63.3,8790.2,8677.8,59.3,61.3,128.05
8126,2023-12-05 13:00:00,-635.2,2982.5,865.5,4627.8,720.3,45.8,39.7,8769.7,8684.2,60.1,63.6,129.28
8127,2023-12-05 14:00:00,-912.1,2982.5,1216.9,4841.1,568.1,45.6,0.8,8686.7,8640.4,63.2,70.3,130.88
8128,2023-12-05 15:00:00,-2763.4,2983.5,1362.6,5260.0,1219.7,49.6,0.0,8748.6,8699.1,61.4,76.3,133.91
8129,2023-12-05 16:00:00,-3876.4,2985.1,1587.7,5843.0,1776.7,45.8,0.0,8923.8,8878.0,61.1,83.8,143.16
8130,2023-12-05 17:00:00,-4729.1,2985.0,1591.9,6125.4,2093.2,48.8,0.0,9047.7,8998.9,60.5,85.8,145.09
8131,2023-12-05 18:00:00,-4624.8,2987.9,1383.2,6017.9,1923.6,49.0,0.0,9039.5,8990.5,60.3,82.4,138.48
8132,2023-12-05 19:00:00,-3396.8,2988.1,1037.4,5602.1,1422.4,52.4,0.0,8696.2,8643.8,60.3,77.0,129.21
8133,2023-12-05 20:00:00,-520.9,2989.2,927.5,3600.4,718.4,47.2,0.0,8242.9,8195.7,55.2,55.5,121.92
8134,2023-12-05 21:00:00,176.1,2988.3,876.5,2637.6,369.6,43.3,0.0,7780.6,7737.3,51.4,45.7,118.83
8135,2023-12-05 22:00:00,967.3,2988.3,996.2,1332.3,261.2,39.2,0.0,7610.7,7571.5,42.2,31.1,114.43
8136,2023-12-05 23:00:00,1346.8,2987.6,954.2,1564.6,110.2,34.4,0.0,7572.3,7537.9,45.2,33.7,104.45
8137,2023-12-06 00:00:00,1474.3,2987.8,910.3,1334.9,82.5,29.7,0.0,7599.4,7569.7,42.6,29.9,100.41
8138,2023-12-06 01:00:00,1951.5,2987.6,903.7,1072.5,73.2,23.4,0.0,7549.7,7526.3,39.5,26.5,97.3
8139,2023-12-06 02:00:00,2187.2,2993.5,868.9,1101.2,75.8,21.7,0.0,7835.8,7814.1,39.4,25.4,97.05
8140,2023-12-06 03:00:00,2010.4,2993.9,830.6,1246.3,88.6,18.4,0.0,8100.8,8082.4,40.5,25.9,96.35
8141,2023-12-06 04:00:00,1467.8,2985.8,876.9,1840.0,102.2,18.8,0.0,7975.6,7956.7,47.0,34.3,101.31
8142,2023-12-06 05:00:00,-533.5,2988.5,999.3,3912.3,575.8,13.2,0.0,7813.4,7800.2,58.0,63.0,119.78
8143,2023-12-06 06:00:00,-3306.5,2993.1,1503.4,5559.2,1477.3,10.7,0.0,7943.7,7933.0,61.3,89.0,138.31
8144,2023-12-06 07:00:00,-4313.3,2990.8,1814.4,6503.2,1748.7,11.7,6.6,8808.3,8790.0,63.8,94.6,167.05
8145,2023-12-06 08:00:00,-4496.1,2983.4,1806.4,6554.9,1752.1,10.4,30.1,9313.7,9273.2,64.0,90.2,167.54
8146,2023-12-06 09:00:00,-3479.4,2982.4,1745.8,6355.6,1481.1,4.8,646.7,9237.7,8586.2,66.2,94.8,157.89
8147,2023-12-06 10:00:00,-3409.8,2983.2,1658.6,6231.3,1553.2,4.0,572.7,9190.9,8614.2,65.1,92.1,149.39
8148,2023-12-06 11:00:00,-2610.1,2982.5,1341.6,5407.5,1380.6,5.2,790.5,9253.3,8457.6,63.4,81.5,141.85
8149,2023-12-06 12:00:00,-2060.8,2983.3,1268.7,4988.2,1266.2,4.1,364.4,9074.7,8706.2,60.9,73.0,141.19
8150,2023-12-06 13:00:00,-3837.4,2982.3,1455.4,5562.3,1685.0,4.1,328.5,9064.9,8732.3,61.2,81.1,140.85
8151,2023-12-06 14:00:00,-4287.3,2980.6,1697.8,6144.8,1726.3,3.4,207.5,8896.6,8685.7,63.1,90.5,149.51
8152,2023-12-06 15:00:00,-4508.6,2980.6,1873.9,6296.0,1741.5,2.6,22.8,8925.5,8900.1,63.4,91.8,162.9
8153,2023-12-06 16:00:00,-5001.7,2983.7,1944.3,6407.5,1997.9,1.4,0.0,9104.2,9102.8,62.6,91.8,188.63
8154,2023-12-06 17:00:00,-5233.5,2983.9,1817.3,6542.2,2076.1,2.8,0.0,9242.9,9240.1,62.3,90.5,181.14
8155,2023-12-06 18:00:00,-5675.3,2984.7,1843.6,6631.2,2108.6,2.1,0.0,9188.8,9186.7,62.5,92.3,159.3
8156,2023-12-06 19:00:00,-5654.6,2985.0,1639.8,6136.6,2051.9,4.3,0.0,8853.4,8849.1,60.7,87.9,135.16
8157,2023-12-06 20:00:00,-4615.9,2986.2,1348.3,5514.2,1624.4,2.3,0.0,8414.4,8412.0,59.8,81.6,120.86
8158,2023-12-06 21:00:00,-1755.7,2987.8,991.4,3889.3,1077.2,2.0,0.0,7974.9,7972.9,54.6,61.2,114.97
8159,2023-12-06 22:00:00,22.0,2989.0,1041.8,2454.0,691.0,1.7000000000000002,0.0,7717.8,7716.1,48.7,45.3,105.86
8160,2023-12-06 23:00:00,1351.1,2990.2,881.5,1317.4,303.0,1.9,0.0,7487.0,7485.1,40.1,29.4,101.06
8161,2023-12-07 00:00:00,1499.8,2990.5,818.6,1199.8,236.0,2.8,0.0,7093.7,7090.9,38.5,28.5,98.24
8162,2023-12-07 01:00:00,1649.3,2988.7,870.7,1113.3,179.9,3.5,0.0,7095.7,7092.2,38.5,28.0,97.78
8163,2023-12-07 02:00:00,1785.5,2990.3,888.1,976.0,98.6,3.6,0.0,7162.9,7159.3,37.7,26.1,97.25
8164,2023-12-07 03:00:00,1734.1,2990.8,902.1,1046.2,105.5,6.0,0.0,7032.6,7026.6,38.7,27.8,96.44
8165,2023-12-07 04:00:00,1555.5,2988.6,919.5,1437.1,262.0,7.6,0.0,7004.1,6996.6,42.1,33.8,105.65
8166,2023-12-07 05:00:00,-1660.0,2985.8,1091.8,4490.9,1161.3,7.0,0.0,7341.3,7334.3,57.4,76.1,115.81
8167,2023-12-07 06:00:00,-3793.5,2987.9,1624.9,5625.1,1866.5,6.7,0.0,7879.4,7872.7,59.9,92.1,131.76
8168,2023-12-07 07:00:00,-3878.4,2986.8,1633.0,5680.4,1989.1,6.7,10.4,8857.9,8840.9,59.6,82.8,153.31
8169,2023-12-07 08:00:00,-3848.5,2988.1,1650.9,5533.2,1900.8,11.2,109.3,9285.9,9165.4,59.9,78.7,143.83
8170,2023-12-07 09:00:00,-3149.6,2995.3,1568.5,5508.2,1638.4,8.7,239.1,9245.8,8998.0,61.3,79.2,134.22
8171,2023-12-07 10:00:00,-2410.9,2995.4,1573.9,5087.2,1287.4,3.7,447.4,9123.4,8672.3,62.4,78.0,132.28
8172,2023-12-07 11:00:00,-1857.8,2987.8,1598.7,4579.1,1111.1,5.5,308.0,8999.3,8685.8,61.3,72.1,127.44
8173,2023-12-07 12:00:00,-2178.1,2982.5,1785.6,4533.2,1351.5,14.3,251.5,8701.6,8435.8,60.3,75.7,123.96
8174,2023-12-07 13:00:00,-2993.9,2985.9,1941.7,4969.3,1520.7,29.3,154.1,8631.1,8447.8,61.2,82.2,129.06
8175,2023-12-07 14:00:00,-4039.3,2985.8,1945.5,5865.3,1831.2,36.9,175.4,8520.8,8308.4,62.5,94.2,130.61
8176,2023-12-07 15:00:00,-4518.7,2985.4,2570.1,6053.7,1912.0,44.5,11.1,8596.7,8541.0,63.9,101.0,130.61
8177,2023-12-07 16:00:00,-4306.8,2987.1,2773.4,5960.1,1886.7,49.7,0.0,8887.6,8838.0,64.3,98.8,129.44
8178,2023-12-07 17:00:00,-2744.3,2987.1,2469.6,5582.4,1327.5,52.7,0.0,9061.4,9008.7,65.3,89.4,123.67
8179,2023-12-07 18:00:00,-1327.6,2986.1,2399.6,4929.1,1068.1,56.2,0.0,8962.5,8906.3,64.6,82.4,119.9
8180,2023-12-07 19:00:00,671.2,2988.7,1946.7,2613.5,645.2,54.7,0.0,8631.0,8576.3,55.9,53.5,112.03
8181,2023-12-07 20:00:00,32.2,2989.1,2000.4,3094.8,600.2,62.2,0.0,8158.4,8096.2,59.0,63.2,113.86
8182,2023-12-07 21:00:00,308.0,2991.0,1710.8,2619.0,521.8,65.6,0.0,7654.4,7588.8,55.6,57.4,111.98
8183,2023-12-07 22:00:00,436.5,2990.5,1706.2,2093.2,452.2,64.3,0.0,7431.1,7366.9,52.9,52.0,106.29
8184,2023-12-07 23:00:00,1016.1,2990.4,1612.5,1251.4,262.5,65.6,0.0,7538.3,7472.7,47.4,38.9,102.76
8185,2023-12-08 00:00:00,1343.9,2991.5,1630.1,902.9,148.4,64.1,0.0,7081.4,7017.3,45.3,36.7,101.22
8186,2023-12-08 01:00:00,1351.0,2990.2,1634.1,751.1,132.0,60.0,0.0,6905.9,6845.8,43.9,35.4,98.53
8187,2023-12-08 02:00:00,1239.0,2991.2,1725.4,715.5,104.1,52.6,0.0,6789.2,6736.6,44.6,36.7,99.41
8188,2023-12-08 03:00:00,1237.0,2991.6,1733.4,698.5,111.3,60.4,0.0,6589.5,6529.1,44.5,37.8,97.99
8189,2023-12-08 04:00:00,1063.0,2988.6,1809.3,1048.9,262.4,56.8,0.0,6487.8,6431.0,47.3,44.9,101.78
8190,2023-12-08 05:00:00,508.9,2985.6,1806.0,1973.7,406.3,49.7,0.0,6715.3,6665.5,53.0,57.0,109.5
8191,2023-12-08 06:00:00,-361.0,2985.7,2080.4,3013.7,923.0,47.6,0.0,7110.5,7062.9,56.8,72.3,114.0
8192,2023-12-08 07:00:00,-181.5,2987.0,2237.9,3486.7,885.3,48.2,0.8,7770.4,7721.5,59.9,74.3,116.88
8193,2023-12-08 08:00:00,-1358.3,2985.3,2267.5,4098.8,1207.5,41.5,47.8,8246.5,8157.1,60.6,78.3,117.36
8194,2023-12-08 09:00:00,-770.1,2986.8,2203.9,3648.4,1095.2,33.9,118.1,8268.7,8116.7,59.5,72.6,117.42
8195,2023-12-08 10:00:00,-648.2,2984.8,2161.5,3462.3,1128.9,25.8,221.5,8347.6,8100.4,58.8,70.3,116.89
8196,2023-12-08 11:00:00,-168.3,2984.1,1970.3,3529.8,891.9,22.0,193.0,8322.6,8107.6,59.6,68.7,113.22
8197,2023-12-08 12:00:00,-173.8,2983.4,1910.7,3525.3,897.5,21.2,184.8,8251.7,8045.7,59.2,68.4,112.97
8198,2023-12-08 13:00:00,307.2,2984.8,1925.3,3275.2,679.2,15.9,144.6,8184.8,8024.3,59.4,65.5,112.99
8199,2023-12-08 14:00:00,-533.2,2980.5,1869.7,3408.7,769.5,11.9,71.9,8128.6,8044.7,58.8,66.0,112.97
8200,2023-12-08 15:00:00,-748.0,2981.6,2085.4,4301.0,786.7,11.4,6.6,7979.6,7961.6,63.0,80.3,114.57
8201,2023-12-08 16:00:00,-1559.5,2982.8,2218.5,5064.1,962.0,10.3,0.0,8075.8,8065.4,64.9,90.3,119.85
8202,2023-12-08 17:00:00,-1710.1,2982.7,2146.2,5203.3,868.1,11.3,0.0,8126.3,8115.0,65.7,90.6,119.83
8203,2023-12-08 18:00:00,-118.8,2984.0,1807.7,3490.8,571.2,8.5,0.0,8044.7,8036.2,59.9,66.0,115.69
8204,2023-12-08 19:00:00,867.7,2982.0,1874.3,2063.6,458.1,8.5,0.0,7763.8,7755.2,53.4,50.8,111.68
8205,2023-12-08 20:00:00,903.0,2981.1,1632.9,1888.5,412.7,6.9,0.0,7486.8,7479.9,51.0,47.1,108.72
8206,2023-12-08 21:00:00,362.4,2980.9,1716.0,2143.0,244.4,8.1,0.0,7438.1,7430.0,54.5,52.0,107.75
8207,2023-12-08 22:00:00,804.0,2983.1,1734.6,1812.6,200.8,8.6,0.0,6975.1,6966.5,52.8,51.0,106.43
8208,2023-12-08 23:00:00,2209.4,2982.1,1710.4,906.5,58.0,6.5,0.0,7281.9,7275.3,46.3,36.0,87.37
8209,2023-12-09 00:00:00,2558.2,2981.1,1699.0,515.6,33.6,8.4,0.0,7344.2,7335.8,42.4,30.3,86.51
8210,2023-12-09 01:00:00,2531.5,2982.2,1658.9,672.9,32.0,13.1,0.0,7498.6,7485.5,43.8,31.3,86.15
8211,2023-12-09 02:00:00,2619.5,2981.1,1683.3,443.9,28.5,15.6,0.0,7511.4,7495.8,41.6,28.5,85.03
8212,2023-12-09 03:00:00,2263.3,2981.7,1649.8,650.5,28.3,16.8,0.0,7432.1,7415.3,43.5,31.2,83.06
8213,2023-12-09 04:00:00,2328.0,2978.7,1692.5,598.3,51.2,16.1,0.0,7315.4,7299.3,43.2,31.5,83.15
8214,2023-12-09 05:00:00,2154.5,2980.3,1724.2,643.4,61.3,20.5,0.0,7353.9,7333.4,44.0,32.5,85.1
8215,2023-12-09 06:00:00,2248.9,2979.0,1748.4,718.7,47.1,20.8,0.0,7267.6,7246.8,45.1,34.2,89.56
8216,2023-12-09 07:00:00,1926.4,2979.2,1744.8,891.2,60.6,30.9,11.0,7240.9,7199.0,46.8,37.0,97.03
8217,2023-12-09 08:00:00,1675.9,2980.0,1736.8,955.3,68.1,36.8,101.3,7253.7,7115.6,48.1,39.0,98.35
8218,2023-12-09 09:00:00,1565.4,2982.9,1691.7,1010.2,91.5,36.7,137.9,7208.7,7034.0,48.3,39.9,98.64
8219,2023-12-09 10:00:00,1276.0,2987.8,1676.5,1333.7,130.3,50.0,273.6,7142.3,6818.7,51.7,46.7,99.12
8220,2023-12-09 11:00:00,1406.0,2986.9,1704.6,1249.7,99.5,46.3,193.6,7261.4,7021.4,50.9,44.0,100.76
